Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV13,OUT046,1525.130859375
FDB52,OUT017,2836.224609375
FDZ48,OUT027,3141.708984375
NCO14,OUT049,579.396484375
FDZ50,OUT013,4752.263671875
FDN27,OUT019,0.0
FDQ60,OUT013,2058.333984375
FDR49,OUT017,1147.193359375
DRJ35,OUT027,2099.701171875
DRI49,OUT017,1581.666015625
FDB47,OUT017,2354.263671875
FDP37,OUT010,466.529296875
FDR26,OUT049,2154.333984375
FDY31,OUT019,465.033203125
FDC11,OUT045,1652.419921875
DRP47,OUT035,3937.955078125
NCY54,OUT018,2614.220703125
FDR27,OUT046,2130.884765625
FDQ21,OUT019,562.181640625
NCQ29,OUT035,2477.201171875
FDJ02,OUT046,1786.451171875
FDE21,OUT018,1501.478515625
FDM39,OUT046,3963.619140625
FDZ01,OUT017,1886.572265625
NCB19,OUT018,1164.146484375
FDU03,OUT046,2373.927734375
FDP27,OUT049,3300.888671875
DRF01,OUT045,1621.384765625
FDM03,OUT049,1433.755859375
FDV01,OUT046,2879.291015625
FDS16,OUT046,3255.771484375
FDO45,OUT035,1215.806640625
NCX06,OUT035,3177.466796875
FDP13,OUT046,684.857421875
NCR38,OUT018,3758.646484375
FDA01,OUT013,883.111328125
FDT26,OUT017,1807.728515625
FDD44,OUT027,6872.630859375
FDB26,OUT013,585.205078125
FDP45,OUT019,1021.912109375
NCP55,OUT046,1188.326171875
FDT23,OUT017,1343.037109375
FDO51,OUT045,298.638671875
FDA44,OUT046,995.552734375
NCJ31,OUT018,3044.818359375
FDX37,OUT045,1986.919921875
NCD18,OUT049,4358.607421875
FDN40,OUT027,3856.771484375
FDL33,OUT017,2486.990234375
DRF48,OUT035,1712.623046875
FDW08,OUT035,1250.486328125
FDX39,OUT018,3632.802734375
FDB38,OUT049,2636.126953125
FDY46,OUT018,3097.513671875
NCB06,OUT049,2715.486328125
FDA34,OUT035,3896.072265625
FDA35,OUT045,2441.501953125
FDQ07,OUT035,3457.814453125
FDU32,OUT045,2027.677734375
FDU26,OUT013,1365.658203125
FDU13,OUT010,590.416015625
FDO09,OUT035,4332.509765625
FDW03,OUT019,114.513671875
FDB38,OUT013,2570.677734375
FDL26,OUT010,1223.310546875
NCN43,OUT045,2101.662109375
FDH08,OUT045,3113.462890625
NCC31,OUT019,440.005859375
FDH14,OUT035,2305.021484375
FDL40,OUT017,1524.982421875
FDD20,OUT035,2802.134765625
NCV53,OUT035,5269.380859375
FDD16,OUT045,1659.099609375
FDP24,OUT035,1918.927734375
FDQ25,OUT045,2565.529296875
FDM38,OUT035,1405.166015625
NCT18,OUT010,1662.486328125
FDM34,OUT049,2119.498046875
DRH37,OUT010,434.564453125
NCE07,OUT013,1751.716796875
FDG12,OUT013,2215.548828125
FDB59,OUT010,334.978515625
FDS10,OUT018,2575.662109375
FDN21,OUT010,35.541015625
FDM02,OUT045,1310.150390625
FDO44,OUT049,1848.853515625
NCN17,OUT017,1419.798828125
FDH16,OUT018,837.529296875
FDL44,OUT046,2911.857421875
FDY47,OUT017,1918.345703125
DRI39,OUT046,1381.478515625
NCX54,OUT018,1422.576171875
FDE59,OUT046,777.404296875
FDO46,OUT045,2929.287109375
DRE13,OUT046,1219.021484375
FDW14,OUT013,1528.060546875
FDF35,OUT046,1497.044921875
FDO50,OUT019,0.0
DRF49,OUT017,1793.341796875
FDT60,OUT049,2245.732421875
FDP38,OUT045,722.255859375
FDA31,OUT027,3795.818359375
FDY52,OUT010,0.0
FDD03,OUT027,4420.380859375
FDN52,OUT018,0.0
FDU20,OUT010,237.740234375
FDD22,OUT035,3612.005859375
NCB55,OUT019,0.0
FDN27,OUT045,1404.091796875
FDD16,OUT013,1748.771484375
FDW48,OUT046,871.828125
DRN35,OUT045,938.37109375
FDX25,OUT049,2785.546875
DRD49,OUT049,3668.841796875
FDE21,OUT019,0.0
FDN44,OUT035,2903.697265625
DRC01,OUT049,741.759765625
NCK30,OUT046,3562.517578125
FDU39,OUT013,791.205078125
FDB49,OUT013,2073.396484375
FDS12,OUT045,2474.830078125
FDR57,OUT018,1759.201171875
FDX22,OUT027,5042.466796875
FDC60,OUT013,2119.830078125
NCE42,OUT049,4631.439453125
NCK42,OUT049,3757.830078125
DRE01,OUT017,4005.744140625
FDE57,OUT018,2382.115234375
DRK59,OUT019,510.337890625
FDB10,OUT027,3666.865234375
FDQ25,OUT046,2621.912109375
FDY26,OUT017,4472.291015625
FDG28,OUT049,2603.392578125
FDM14,OUT049,1688.775390625
NCH29,OUT049,1912.423828125
FDD48,OUT049,2261.990234375
FDC17,OUT045,4289.763671875
DRH49,OUT027,2541.248046875
FDN44,OUT018,2461.818359375
FDC29,OUT045,1667.994140625
DRK01,OUT019,0.0
FDD48,OUT017,2289.091796875
FDB59,OUT013,2300.478515625
FDY45,OUT010,1554.978515625
FDX60,OUT035,1388.736328125
FDT09,OUT010,292.572265625
DRB24,OUT018,2691.603515625
FDL13,OUT035,3483.525390625
FDN16,OUT035,1815.716796875
FDK57,OUT013,3024.013671875
FDO22,OUT027,2667.306640625
FDC57,OUT010,440.568359375
FDZ13,OUT027,2197.775390625
FDW27,OUT013,2118.951171875
FDX10,OUT049,50.693359375
FDY08,OUT018,1624.529296875
FDA49,OUT017,1518.712890625
FDC32,OUT018,1021.802734375
FDO04,OUT035,708.314453125
NCZ54,OUT013,3653.267578125
FDY40,OUT045,1081.884765625
FDW36,OUT045,1263.552734375
FDE11,OUT017,3807.001953125
DRE37,OUT045,2214.177734375
NCK19,OUT017,3015.166015625
FDT19,OUT035,3480.388671875
FDE56,OUT045,1278.412109375
FDZ57,OUT010,0.0
FDB35,OUT035,1869.091796875
FDF09,OUT010,0.0
FDO34,OUT046,3213.986328125
FDA55,OUT046,3641.294921875
NCM18,OUT035,1504.830078125
FDJ20,OUT019,0.0
DRQ35,OUT019,501.525390625
FDG02,OUT013,2095.583984375
NCU29,OUT018,2451.068359375
FDL27,OUT027,2667.552734375
NCA54,OUT035,2858.478515625
FDJ32,OUT035,524.220703125
FDB21,OUT019,2100.501953125
FDR46,OUT035,2640.689453125
FDZ32,OUT046,1464.134765625
DRF36,OUT017,4728.818359375
NCU54,OUT017,4125.349609375
NCI31,OUT017,1030.634765625
DRA59,OUT035,3076.056640625
NCC55,OUT045,607.041015625
FDE44,OUT018,452.240234375
NCN26,OUT018,1949.115234375
FDC11,OUT049,1797.306640625
FDV24,OUT035,2236.451171875
FDR40,OUT019,0.0
NCQ17,OUT049,2592.748046875
FDC46,OUT045,3753.576171875
NCM18,OUT046,1345.416015625
FDK16,OUT046,1949.673828125
FDI28,OUT017,1112.978515625
FDS11,OUT018,3571.552734375
DRD13,OUT046,1018.419921875
FDL36,OUT035,1522.236328125
FDI27,OUT013,321.791015625
FDJ53,OUT019,0.0
FDS44,OUT045,4701.228515625
FDE28,OUT046,3599.619140625
FDQ33,OUT018,3621.052734375
FDB37,OUT017,4914.369140625
FDQ31,OUT045,1077.384765625
NCQ05,OUT046,2563.314453125
FDE10,OUT013,1861.029296875
FDF38,OUT017,484.892578125
FDE50,OUT019,1174.611328125
DRG37,OUT010,0.0
NCH06,OUT049,2598.068359375
FDY14,OUT045,4961.486328125
FDO27,OUT017,1646.712890625
FDQ19,OUT049,4880.396484375
FDZ26,OUT019,1871.669921875
FDN51,OUT013,4919.095703125
FDK20,OUT035,2507.294921875
FDD40,OUT018,2871.029296875
DRI25,OUT018,621.974609375
FDH56,OUT017,2077.521484375
FDI36,OUT027,4550.005859375
DRH11,OUT018,279.712890625
NCV18,OUT017,2893.693359375
DRI01,OUT049,3285.708984375
DRE48,OUT049,3376.888671875
FDS51,OUT035,660.462890625
FDM38,OUT017,1361.224609375
FDB60,OUT027,4466.986328125
FDY58,OUT035,4296.248046875
FDY22,OUT045,2030.759765625
FDF11,OUT027,4664.943359375
FDZ51,OUT035,1619.708984375
FDQ45,OUT017,2864.412109375
FDF17,OUT035,3318.451171875
NCF31,OUT027,3285.962890625
FDA37,OUT013,2232.318359375
FDO51,OUT046,370.826171875
FDF34,OUT013,2914.158203125
FDD57,OUT018,1171.919921875
FDO37,OUT046,3922.142578125
FDR49,OUT049,1120.220703125
FDS39,OUT049,2787.587890625
FDI48,OUT027,2043.205078125
DRM35,OUT049,3776.962890625
FDV57,OUT035,3992.607421875
FDZ55,OUT013,3318.900390625
FDI28,OUT035,1156.841796875
FDS21,OUT045,1207.564453125
FDT34,OUT013,1728.923828125
DRI25,OUT035,1063.884765625
FDT47,OUT010,0.0
DRH39,OUT045,1444.318359375
NCD54,OUT045,2199.306640625
FDU16,OUT027,2755.685546875
NCW29,OUT045,1776.955078125
FDV25,OUT027,6280.529296875
FDM56,OUT035,1144.400390625
FDZ04,OUT027,2556.705078125
FDG59,OUT019,0.0
FDI56,OUT045,1828.498046875
FDS33,OUT035,1796.275390625
FDC23,OUT049,3571.060546875
FDT11,OUT049,2611.865234375
FDG17,OUT045,4917.103515625
FDZ44,OUT045,1417.412109375
FDJ52,OUT013,2146.365234375
DRI23,OUT046,2421.212890625
DRE15,OUT010,0.0
NCF07,OUT013,1415.416015625
NCR29,OUT049,876.255859375
FDE44,OUT019,0.0
FDT23,OUT035,1386.951171875
NCG06,OUT017,3102.431640625
NCU41,OUT010,1911.244140625
FDH46,OUT017,1510.513671875
FDV31,OUT013,2188.283203125
NCT41,OUT027,3817.736328125
FDE22,OUT027,3966.341796875
FDC26,OUT045,1519.931640625
DRF51,OUT017,873.509765625
NCY53,OUT019,0.0
FDY21,OUT017,3640.126953125
FDL27,OUT013,1258.333984375
FDZ34,OUT049,4841.822265625
NCF43,OUT010,311.291015625
FDC21,OUT035,1839.681640625
FDL26,OUT013,3197.755859375
FDT25,OUT010,191.423828125
NCR30,OUT046,1149.123046875
DRL23,OUT019,0.0
NCR05,OUT049,2891.287109375
NCE19,OUT018,764.333984375
FDY07,OUT035,984.056640625
FDB10,OUT017,2365.162109375
FDP57,OUT013,1590.083984375
FDU48,OUT019,0.0
FDH48,OUT035,1601.240234375
FDO33,OUT035,2264.478515625
NCU29,OUT045,2677.115234375
FDW35,OUT046,804.951171875
FDH05,OUT010,1845.259765625
FDP26,OUT049,1553.853515625
DRG27,OUT035,1102.005859375
FDQ33,OUT046,3903.634765625
FDH20,OUT010,0.0
FDV14,OUT046,872.962890625
DRD01,OUT046,846.224609375
NCI17,OUT049,1591.025390625
FDF39,OUT010,3605.833984375
FDX37,OUT046,2043.326171875
NCX17,OUT035,3573.654296875
FDN03,OUT013,3177.150390625
NCS41,OUT010,0.0
FDH34,OUT045,3334.146484375
NCX53,OUT018,2720.583984375
FDY31,OUT046,2350.076171875
FDD20,OUT017,2758.279296875
FDE51,OUT045,759.017578125
FDV27,OUT046,1464.384765625
FDF16,OUT035,2358.185546875
FDZ02,OUT049,783.298828125
NCK05,OUT045,999.212890625
FDM12,OUT027,3191.193359375
NCA05,OUT018,1348.916015625
FDX33,OUT045,2418.275390625
FDM25,OUT049,3031.130859375
FDE41,OUT018,1073.556640625
FDW14,OUT045,1438.353515625
NCD30,OUT046,893.529296875
FDB23,OUT010,1715.287109375
FDF45,OUT046,1274.119140625
FDW20,OUT017,2159.701171875
FDF47,OUT045,2408.435546875
NCR05,OUT019,914.623046875
DRB01,OUT046,996.587890625
FDE36,OUT013,3798.970703125
FDU56,OUT049,3525.162109375
FDB23,OUT049,3727.771484375
FDN48,OUT049,1720.904296875
FDS43,OUT013,2591.498046875
NCN05,OUT013,2531.587890625
NCL53,OUT049,3228.818359375
FDL56,OUT046,1628.259765625
FDH17,OUT018,1321.341796875
FDP37,OUT046,2425.400390625
FDG09,OUT019,1332.962890625
FDA55,OUT045,3584.908203125
FDX31,OUT049,3649.994140625
FDJ41,OUT045,3400.740234375
DRC24,OUT045,3179.658203125
FDQ21,OUT035,2599.814453125
NCT54,OUT045,968.181640625
FDH08,OUT049,3258.330078125
FDY38,OUT018,3511.341796875
DRM11,OUT010,1874.998046875
FDG32,OUT049,3488.404296875
NCH18,OUT046,3521.615234375
FDI20,OUT035,4280.865234375
FDA33,OUT018,2198.287109375
FDN45,OUT013,3114.330078125
FDT45,OUT010,0.0
FDR32,OUT035,3905.349609375
FDA48,OUT017,4467.037109375
FDN23,OUT017,2692.068359375
NCR18,OUT035,483.322265625
FDD45,OUT046,1525.740234375
FDI22,OUT018,3305.380859375
FDT09,OUT013,2256.166015625
DRC24,OUT027,4678.603515625
FDT39,OUT046,2499.857421875
FDX28,OUT045,1703.712890625
FDA50,OUT018,1186.666015625
FDT33,OUT027,3795.646484375
FDQ60,OUT049,2113.423828125
NCM19,OUT018,2147.279296875
FDF40,OUT046,3962.248046875
NCI30,OUT035,2969.287109375
FDK34,OUT049,3545.193359375
FDA38,OUT027,3875.521484375
FDT02,OUT045,333.638671875
FDC11,OUT017,1824.232421875
FDD08,OUT046,366.708984375
NCS29,OUT046,3542.091796875
DRI03,OUT010,921.107421875
FDK48,OUT035,1538.888671875
FDM52,OUT049,2805.166015625
FDP49,OUT035,1032.396484375
DRA24,OUT046,2528.701171875
NCJ43,OUT049,2231.029296875
FDE11,OUT045,3635.201171875
FDP01,OUT049,1964.685546875
FDQ59,OUT018,823.646484375
FDA43,OUT019,654.001953125
FDL14,OUT017,2444.849609375
FDV50,OUT010,0.0
FDT01,OUT027,4698.091796875
NCC42,OUT035,2109.845703125
FDO28,OUT046,1118.470703125
FDD32,OUT019,0.0
FDV45,OUT035,3821.083984375
NCW17,OUT019,843.794921875
NCJ17,OUT027,2844.677734375
NCF18,OUT049,3893.544921875
FDP01,OUT045,1819.845703125
FDH24,OUT045,2378.572265625
FDI38,OUT027,5689.787109375
FDX03,OUT035,1013.923828125
FDY28,OUT046,3724.857421875
FDN34,OUT018,2991.826171875
FDJ02,OUT045,1720.568359375
FDW40,OUT019,966.552734375
FDX03,OUT017,970.037109375
FDE17,OUT027,4127.095703125
FDT58,OUT046,2111.583984375
FDI38,OUT013,4280.583984375
FDW22,OUT035,4473.150390625
FDS15,OUT027,3893.419921875
NCX06,OUT013,3051.369140625
DRK47,OUT035,3445.810546875
FDC23,OUT027,4925.091796875
FDM56,OUT010,0.0
FDP21,OUT046,3743.646484375
FDP58,OUT046,3046.689453125
FDA27,OUT019,1211.216796875
FDK41,OUT019,0.0
NCH42,OUT046,4188.126953125
FDG29,OUT045,161.326171875
FDW15,OUT018,1993.162109375
FDD28,OUT018,326.115234375
FDQ37,OUT049,4994.052734375
FDC23,OUT035,3641.951171875
FDV13,OUT035,1684.486328125
FDK33,OUT046,3541.044921875
FDO33,OUT013,2138.439453125
FDN21,OUT017,2044.634765625
NCW06,OUT027,4032.298828125
FDI38,OUT035,4406.669921875
FDC21,OUT027,3122.873046875
NCS05,OUT046,1643.560546875
NCN53,OUT049,987.771484375
FDV40,OUT010,0.0
FDG60,OUT017,4364.154296875
NCY30,OUT027,4351.365234375
FDM40,OUT045,1811.931640625
NCO30,OUT046,2589.548828125
FDK10,OUT046,2151.111328125
FDM36,OUT045,2463.451171875
FDN10,OUT013,1199.919921875
FDM46,OUT018,1161.474609375
FDX50,OUT049,1577.708984375
FDP33,OUT045,4510.283203125
FDO12,OUT045,3077.220703125
FDC28,OUT013,1488.365234375
FDO31,OUT045,1056.130859375
FDX45,OUT035,2610.798828125
FDV21,OUT049,2252.654296875
FDH04,OUT049,1730.994140625
NCG54,OUT013,3521.884765625
FDO13,OUT046,2117.853515625
FDA09,OUT027,4457.947265625
FDC38,OUT017,2112.873046875
NCO42,OUT046,2331.396484375
FDL45,OUT049,2579.8984375
NCK31,OUT013,381.427734375
FDM39,OUT017,4079.1171875
FDC22,OUT010,895.029296875
FDF46,OUT046,1867.470703125
FDQ37,OUT045,4849.212890625
FDH41,OUT010,1048.513671875
FDQ04,OUT046,1512.556640625
NCQ02,OUT027,4731.107421875
FDJ57,OUT027,5071.591796875
NCE07,OUT049,1806.908203125
FDE56,OUT013,1368.267578125
FDI20,OUT049,4209.955078125
FDK36,OUT018,186.642578125
FDP08,OUT027,4739.025390625
FDF44,OUT017,3238.146484375
NCU53,OUT017,2056.873046875
FDF47,OUT035,2624.248046875
FDS55,OUT010,774.798828125
FDZ52,OUT010,0.0
FDL04,OUT018,1316.302734375
NCM26,OUT035,2857.251953125
FDX43,OUT049,2119.775390625
FDP52,OUT049,4344.259765625
DRK49,OUT045,538.212890625
FDE38,OUT013,2959.341796875
DRF13,OUT035,2859.615234375
FDK41,OUT010,0.0
FDJ04,OUT027,2854.748046875
FDZ44,OUT018,1191.302734375
FDS11,OUT013,3887.380859375
FDA55,OUT049,3729.744140625
NCW53,OUT046,2331.357421875
FDB49,OUT027,3493.912109375
FDD23,OUT017,3432.435546875
NCV42,OUT045,1919.291015625
NCZ29,OUT018,1875.654296875
FDQ26,OUT013,785.134765625
FDV08,OUT017,397.595703125
FDC53,OUT049,1432.037109375
FDV58,OUT010,443.388671875
NCP02,OUT019,0.0
DRI37,OUT045,685.705078125
FDQ12,OUT049,2820.412109375
FDE33,OUT046,1548.732421875
FDX27,OUT045,1538.443359375
FDM22,OUT017,1203.169921875
NCH30,OUT019,0.0
FDC04,OUT017,2767.775390625
FDO38,OUT046,1000.373046875
FDV52,OUT027,3520.400390625
FDB32,OUT013,2056.013671875
FDV43,OUT018,0.0
FDI24,OUT018,3344.685546875
FDR40,OUT017,1232.341796875
FDW02,OUT049,2818.185546875
FDE44,OUT049,823.326171875
FDL38,OUT046,1785.673828125
NCT54,OUT010,0.0
DRJ39,OUT010,2123.564453125
FDW55,OUT049,4229.091796875
DRF13,OUT019,819.068359375
NCW17,OUT049,2810.443359375
FDP13,OUT035,844.232421875
FDS08,OUT018,1359.568359375
NCP17,OUT035,1222.947265625
NCO53,OUT035,3431.228515625
FDH19,OUT045,2957.029296875
FDJ04,OUT017,1527.373046875
FDG10,OUT049,969.638671875
FDA40,OUT010,0.0
FDI53,OUT045,1648.669921875
FDU09,OUT010,0.0
FDK60,OUT045,1595.939453125
FDR43,OUT017,714.447265625
FDW22,OUT017,4429.357421875
DRP47,OUT010,1767.376953125
DRG48,OUT010,343.326171875
FDA14,OUT035,2078.712890625
FDU49,OUT013,2025.150390625
FDK28,OUT045,4817.380859375
FDT19,OUT046,3321.013671875
NCQ42,OUT045,2162.716796875
FDD03,OUT045,2921.279296875
NCM53,OUT013,1636.873046875
NCX53,OUT045,2946.693359375
FDV14,OUT027,2315.583984375
NCZ54,OUT017,3735.369140625
FDB39,OUT013,1019.724609375
DRC24,OUT046,3236.076171875
FDY36,OUT013,1167.166015625
FDN01,OUT035,2627.048828125
DRH25,OUT046,782.083984375
FDV08,OUT046,292.767578125
NCP53,OUT049,3801.912109375
FDU52,OUT010,58.333984375
NCI42,OUT045,2377.763671875
FDZ14,OUT035,2184.873046875
FDF11,OUT046,3215.794921875
FDQ13,OUT018,1318.240234375
FDO32,OUT010,0.0
DRJ37,OUT018,2132.873046875
FDY43,OUT046,956.814453125
NCT41,OUT017,2469.673828125
NCV17,OUT045,2744.455078125
FDM04,OUT027,2312.138671875
DRB48,OUT018,351.919921875
FDM24,OUT013,1901.736328125
FDT37,OUT049,4134.798828125
NCO05,OUT010,0.0
FDL13,OUT046,3324.115234375
FDL15,OUT017,2079.294921875
FDB11,OUT018,4105.177734375
FDL14,OUT019,447.443359375
FDY10,OUT019,0.0
FDJ40,OUT049,2018.228515625
NCW18,OUT046,3480.076171875
NCY06,OUT013,2164.794921875
DRE13,OUT018,936.564453125
FDA26,OUT045,3375.806640625
NCE19,OUT010,0.0
FDE33,OUT035,1708.072265625
DRL59,OUT027,3003.322265625
FDY07,OUT046,824.658203125
FDF57,OUT018,2120.525390625
FDM58,OUT035,2433.884765625
FDP26,OUT027,2907.876953125
FDY32,OUT046,2992.658203125
FDD51,OUT010,0.0
FDU22,OUT018,2404.658203125
FDZ49,OUT018,2671.662109375
NCI42,OUT017,2549.720703125
FDT04,OUT027,2311.033203125
NCU41,OUT045,3790.630859375
FDS56,OUT045,3828.337890625
NCN42,OUT017,2800.763671875
FDK34,OUT046,3456.736328125
FDB03,OUT017,3769.041015625
DRJ25,OUT035,1215.603515625
FDT25,OUT027,3569.423828125
FDN20,OUT013,2938.802734375
FDP09,OUT013,3441.291015625
FDM20,OUT019,2798.076171875
NCG55,OUT046,2358.966796875
NCP14,OUT045,2427.197265625
NCH06,OUT046,2509.669921875
FDV52,OUT013,2111.025390625
NCL07,OUT035,722.427734375
DRJ11,OUT027,4620.287109375
DRO59,OUT013,1511.962890625
FDW15,OUT010,339.166015625
NCQ30,OUT035,1671.888671875
NCN54,OUT019,0.0
FDY01,OUT027,3314.939453125
FDX39,OUT035,4074.708984375
FDH53,OUT027,2954.126953125
FDA57,OUT035,698.080078125
NCC07,OUT010,0.0
FDU28,OUT013,2155.435546875
FDK36,OUT010,0.0
FDR36,OUT018,670.119140625
NCQ17,OUT035,2663.775390625
FDS28,OUT019,0.0
FDE08,OUT045,2714.978515625
FDU22,OUT046,2687.236328125
FDG41,OUT045,1443.103515625
FDO31,OUT010,0.0
FDM21,OUT019,2500.029296875
FDU40,OUT017,2657.736328125
FDV36,OUT018,2259.498046875
FDT10,OUT027,2350.419921875
FDX38,OUT045,1150.884765625
NCU30,OUT027,4160.705078125
NCV06,OUT049,2788.685546875
FDT16,OUT035,5354.166015625
NCP41,OUT027,3318.638671875
FDZ56,OUT017,2958.419921875
FDC22,OUT035,3011.615234375
FDU10,OUT035,916.373046875
FDS46,OUT045,1981.146484375
FDO08,OUT049,2170.755859375
NCV42,OUT018,1693.201171875
FDP33,OUT035,4726.115234375
FDJ12,OUT046,3538.154296875
FDH04,OUT045,1586.169921875
NCU54,OUT013,4043.263671875
FDO36,OUT010,716.330078125
FDT37,OUT027,5488.884765625
FDD14,OUT010,792.294921875
FDA16,OUT013,4065.892578125
NCS42,OUT019,0.0
FDP10,OUT019,0.0
FDQ28,OUT049,2934.306640625
FDK57,OUT010,1098.345703125
FDK02,OUT013,2140.580078125
FDW47,OUT018,1785.107421875
NCC42,OUT018,1667.958984375
FDQ37,OUT018,4623.052734375
FDL40,OUT046,1405.037109375
DRE13,OUT010,0.0
FDQ34,OUT027,2840.373046875
NCB54,OUT046,1832.962890625
FDS48,OUT049,2191.837890625
FDO15,OUT045,1209.353515625
NCT30,OUT013,1124.353515625
FDU49,OUT027,3434.419921875
FDE21,OUT046,1783.939453125
FDS49,OUT019,0.0
FDT38,OUT027,2878.998046875
FDZ01,OUT045,1714.591796875
FDC41,OUT035,1739.404296875
DRG13,OUT010,1556.763671875
NCZ42,OUT018,3861.630859375
NCM07,OUT045,1253.318359375
NCV17,OUT018,2512.322265625
DRK39,OUT035,1486.267578125
FDS37,OUT018,1450.044921875
FDV12,OUT019,370.080078125
NCG19,OUT018,2000.033203125
FDS51,OUT013,534.357421875
NCO14,OUT046,490.974609375
FDC38,OUT046,1997.509765625
FDN15,OUT046,1852.892578125
NCH42,OUT013,4221.466796875
FDQ22,OUT046,110.865234375
FDC05,OUT013,2870.845703125
FDZ31,OUT013,2964.638671875
DRJ23,OUT049,3039.177734375
FDC52,OUT035,2150.419921875
DRD12,OUT010,0.0
FDV55,OUT017,2362.794921875
FDD32,OUT046,1073.142578125
FDR01,OUT049,3199.431640625
FDY08,OUT019,0.0
FDQ45,OUT045,2696.533203125
DRN11,OUT027,3691.861328125
NCS05,OUT018,1361.060546875
FDY32,OUT035,3152.080078125
NCD31,OUT045,2522.978515625
NCE06,OUT049,1823.146484375
NCP14,OUT046,2483.673828125
NCF18,OUT019,1907.212890625
FDF14,OUT018,2052.693359375
FDB22,OUT017,2393.333984375
NCH54,OUT049,2398.353515625
FDU27,OUT035,1117.759765625
FDS58,OUT027,4605.080078125
NCU29,OUT035,2892.931640625
FDJ57,OUT013,3662.392578125
FDL56,OUT049,1716.666015625
FDH60,OUT035,3309.970703125
FDN24,OUT018,791.708984375
FDD02,OUT017,2468.138671875
FDP15,OUT017,5594.326171875
FDB28,OUT027,3883.533203125
DRC49,OUT045,2237.869140625
NCG30,OUT018,1630.107421875
FDJ14,OUT049,1433.439453125
FDL52,OUT045,787.810546875
NCG19,OUT027,3725.482421875
NCN41,OUT035,2107.083984375
FDW22,OUT013,4347.072265625
FDI02,OUT013,1919.998046875
FDV51,OUT045,2147.255859375
FDV48,OUT046,1399.111328125
NCL17,OUT019,817.158203125
FDP46,OUT045,1850.541015625
FDU10,OUT045,700.607421875
FDT37,OUT010,2114.791015625
FDI27,OUT035,447.876953125
FDN51,OUT046,4885.779296875
FDW07,OUT035,1371.123046875
FDN45,OUT049,3169.400390625
DRN37,OUT027,3588.626953125
DRF48,OUT049,1641.685546875
FDP38,OUT019,0.0
NCX18,OUT027,4410.482421875
FDK45,OUT018,1554.759765625
FDZ37,OUT049,844.263671875
FDS50,OUT018,2950.779296875
NCR54,OUT018,2228.533203125
NCS17,OUT035,2016.583984375
FDV31,OUT046,2154.939453125
DRE27,OUT017,1398.951171875
FDN60,OUT013,2960.103515625
FDK26,OUT013,3414.564453125
FDX37,OUT018,1760.783203125
FDW31,OUT046,2218.115234375
FDX26,OUT018,2547.517578125
DRL49,OUT019,0.0
FDU49,OUT017,2107.412109375
FDY58,OUT046,4136.861328125
FDN03,OUT045,3087.486328125
NCV06,OUT010,777.642578125
FDH53,OUT045,1455.216796875
FDG31,OUT018,884.216796875
NCC06,OUT045,3176.072265625
FDS13,OUT049,3234.775390625
FDP16,OUT035,4443.279296875
FDA35,OUT013,2531.224609375
DRP47,OUT018,3442.935546875
FDY28,OUT010,1859.537109375
FDY20,OUT035,1418.080078125
NCH30,OUT017,1861.365234375
NCR29,OUT019,0.0
NCP05,OUT013,2887.626953125
NCF30,OUT019,144.541015625
FDA08,OUT035,2347.263671875
FDN51,OUT027,6328.314453125
FDH12,OUT046,1742.283203125
FDY39,OUT017,3970.818359375
NCO53,OUT045,3215.310546875
FDB40,OUT046,2598.572265625
FDH02,OUT049,941.154296875
FDY11,OUT027,2440.384765625
FDQ09,OUT019,0.0
FDP16,OUT013,4317.201171875
NCF55,OUT018,536.873046875
FDY09,OUT027,3374.021484375
FDY39,OUT045,3798.900390625
NCU53,OUT049,2029.837890625
NCT41,OUT049,2442.626953125
FDJ45,OUT046,740.384765625
FDR28,OUT013,2659.693359375
FDN08,OUT013,2057.419921875
FDJ07,OUT049,1683.759765625
FDZ09,OUT027,4376.642578125
FDQ14,OUT017,2236.330078125
FDY12,OUT027,2316.236328125
FDK57,OUT046,2990.693359375
FDD20,OUT049,2739.021484375
FDS36,OUT018,2297.310546875
FDI40,OUT049,1730.013671875
FDJ40,OUT045,1873.380859375
FDE08,OUT013,2804.720703125
DRK01,OUT013,1446.541015625
FDC58,OUT049,389.228515625
FDE50,OUT046,3051.927734375
FDX48,OUT035,2583.806640625
DRM35,OUT018,3405.986328125
FDG41,OUT013,1532.865234375
FDB52,OUT046,2720.689453125
FDV19,OUT045,2855.267578125
DRG48,OUT017,2385.197265625
FDI26,OUT013,2845.705078125
FDU11,OUT019,0.0
FDF59,OUT019,0.0
FDR07,OUT049,1400.201171875
NCE06,OUT017,1850.130859375
FDE10,OUT046,1827.673828125
NCO55,OUT046,1770.169921875
FDZ13,OUT013,846.064453125
FDT50,OUT017,1204.037109375
FDH12,OUT010,0.0
FDD21,OUT045,2535.505859375
NCM05,OUT013,4662.775390625
FDK04,OUT013,884.189453125
FDN33,OUT017,1071.4296875
NCM18,OUT010,0.0
DRC25,OUT049,1597.943359375
FDT47,OUT017,1859.982421875
FDD45,OUT027,2968.419921875
NCD07,OUT018,900.185546875
NCY54,OUT010,929.248046875
FDL12,OUT049,1161.416015625
FDL02,OUT017,2254.251953125
FDC60,OUT035,2245.884765625
FDR37,OUT017,4037.537109375
FDY16,OUT017,3602.814453125
